updatedAt,log_return
2022-12-20,0.57546163
2022-12-21,0.5632792
2022-12-22,0.55689753
2022-12-23,0.53897874
2022-12-24,0.53651986
2022-12-25,0.53627725
2022-12-26,0.53648683
2022-12-27,0.53735536
2022-12-28,0.53601673
2022-12-29,0.51809902
2022-12-30,0.4677549
2022-12-31,0.46578771
2023-01-01,0.46241615
2023-01-02,0.44253548
2023-01-03,0.42790203
2023-01-04,0.44164532
2023-01-05,0.44057926
2023-01-06,0.42880876
2023-01-07,0.40753147
2023-01-08,0.40989613
2023-01-09,0.4182419
2023-01-10,0.41927075
2023-01-11,0.43822596
2023-01-12,0.42759085
2023-01-13,0.43151474
2023-01-14,0.46336731
2023-01-15,0.34501123
2023-01-16,0.34475832
2023-01-17,0.34615788
2023-01-18,0.37112099
2023-01-19,0.35773381
2023-01-20,0.40782811
2023-01-21,0.42083695
2023-01-22,0.4210347
2023-01-23,0.42148098
2023-01-24,0.45940635
2023-01-25,0.4687983
2023-01-26,0.46533949
2023-01-27,0.45726963
2023-01-28,0.46526885
2023-01-29,0.47983567
2023-01-30,0.52034973
2023-01-31,0.5201495
2023-02-01,0.52720243
2023-02-02,0.52732632
2023-02-03,0.52064202
2023-02-04,0.51898696
2023-02-05,0.52989809
2023-02-06,0.53194205
2023-02-07,0.53855761
2023-02-08,0.53999961
2023-02-09,0.59613989
2023-02-10,0.58917545
2023-02-11,0.5880489
2023-02-12,0.58619349
2023-02-13,0.53965093
2023-02-14,0.55172534
2023-02-15,0.60515127
2023-02-16,0.60980035
2023-02-17,0.60434407
2023-02-18,0.59918297
2023-02-19,0.55501176
2023-02-20,0.55148996
2023-02-21,0.55996179
2023-02-22,0.56089018
2023-02-23,0.53770515
2023-02-24,0.53226924
2023-02-25,0.53268932
2023-02-26,0.54161962
2023-02-27,0.5389293
2023-02-28,0.51955682
2023-03-01,0.5064433
2023-03-02,0.50721206
2023-03-03,0.52101035
2023-03-04,0.52098995
2023-03-05,0.51798828
2023-03-06,0.51798359
2023-03-07,0.51307658
2023-03-08,0.51565416
2023-03-09,0.54091189
2023-03-10,0.54030162
2023-03-11,0.51033614
2023-03-12,0.56219304
2023-03-13,0.58907055
2023-03-14,0.58670035
2023-03-15,0.59674748
2023-03-16,0.58870908
2023-03-17,0.57868978
2023-03-18,0.57643196
2023-03-19,0.56784625
2023-03-20,0.57641807
2023-03-21,0.59094715
2023-03-22,0.60639156
2023-03-23,0.61675144
2023-03-24,0.63072826
2023-03-25,0.63113393
2023-03-26,0.62575788
2023-03-27,0.63769534
2023-03-28,0.63995617
2023-03-29,0.64017956
2023-03-30,0.63553861
2023-03-31,0.62545806
2023-04-01,0.62351356
2023-04-02,0.59932952
2023-04-03,0.59908102
2023-04-04,0.6063996
2023-04-05,0.60806564
2023-04-06,0.61388429
2023-04-07,0.60874138
2023-04-08,0.55840857
2023-04-09,0.55674107
2023-04-10,0.55316852
2023-04-11,0.51001257
2023-04-12,0.48077449
2023-04-13,0.50309183
2023-04-14,0.50326464
2023-04-15,0.50464679
2023-04-16,0.45947491
2023-04-17,0.46255137
2023-04-18,0.46284886
2023-04-19,0.54393562
2023-04-20,0.52861719
2023-04-21,0.53979449
2023-04-22,0.51981612
2023-04-23,0.50290266
2023-04-24,0.50431569
2023-04-25,0.50261236
2023-04-26,0.48641102
2023-04-27,0.4798561
2023-04-28,0.48026182
2023-04-29,0.48086713
2023-04-30,0.48284534
2023-05-01,0.4905379
2023-05-02,0.49271096
2023-05-03,0.49556649
2023-05-04,0.48547179
2023-05-05,0.52434632
2023-05-06,0.54757721
2023-05-07,0.54987298
2023-05-08,0.5509352
2023-05-09,0.55064539
2023-05-10,0.54189295
2023-05-11,0.54755926
2023-05-12,0.54565896
2023-05-13,0.51561109
2023-05-14,0.48896801
2023-05-15,0.49148017
2023-05-16,0.48839225
2023-05-17,0.48512785
2023-05-18,0.48129559
2023-05-19,0.39456636
2023-05-20,0.39467549
2023-05-21,0.358019
2023-05-22,0.35558242
2023-05-23,0.36202306
2023-05-24,0.37411583
2023-05-25,0.37120327
2023-05-26,0.37416346
2023-05-27,0.36517028
2023-05-28,0.39284799
2023-05-29,0.39273488
2023-05-30,0.38837987
2023-05-31,0.382
2023-06-01,0.37598035
2023-06-02,0.38020078
2023-06-03,0.37788444
2023-06-04,0.31091514
2023-06-05,0.30036963
2023-06-06,0.32753325
2023-06-07,0.33828131
2023-06-08,0.33926014
2023-06-09,0.33924825
2023-06-10,0.3687162
2023-06-11,0.36784769
2023-06-12,0.36786603
2023-06-13,0.36774875
2023-06-14,0.40482195
2023-06-15,0.4062146
2023-06-16,0.42223151
2023-06-17,0.42193807
2023-06-18,0.42122892
2023-06-19,0.42254268
2023-06-20,0.43613004
2023-06-21,0.47313444
2023-06-22,0.4698171
2023-06-23,0.45882987
2023-06-24,0.46009999
2023-06-25,0.45999151
2023-06-26,0.46639468
2023-06-27,0.44647775
2023-06-28,0.45962995
2023-06-29,0.4619935
2023-06-30,0.48285358
2023-07-01,0.48244465
2023-07-02,0.47591619
2023-07-03,0.47586886
2023-07-04,0.4773062
2023-07-05,0.45473833
2023-07-06,0.4499627
2023-07-07,0.44148883
2023-07-08,0.44102557
2023-07-09,0.44090096
2023-07-10,0.40553713
2023-07-11,0.40559916
2023-07-12,0.40503182
2023-07-13,0.46393865
2023-07-14,0.44035456
2023-07-15,0.44125033
2023-07-16,0.4328053
2023-07-17,0.43400842
2023-07-18,0.4348014
2023-07-19,0.43505022
2023-07-20,0.42341548
2023-07-21,0.38149685
2023-07-22,0.38350187
2023-07-23,0.38448971
2023-07-24,0.38992641
